image_file,main_categories,sub_categories
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\87_jpg.rf.404d6d1654005187c3751ee243d84a44.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\HTB1dhrfMpXXXXXKXpXXq6xXFXXX0-jpg__jpeg_jpg.rf.40377881db5b521cad7b33b5b5ff1b2e.jpg,Road & Infrastructure Issues,Damaged/Cracked Roads
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\BrentwoodTN_unknown_jpg.rf.405e5720a530bd5896e9aa5d205b05fe.jpg,Road & Infrastructure Issues,Damaged/Cracked Roads
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\132_jpg.rf.4024f1c8a9810a548fb8f50acdcbad20.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\158_jpg.rf.4093d7467a8d2341fa3d2344f108a3c4.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\64_jpg.rf.4067f70564e7638330ce54e6dafdd437.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\528_jpg.rf.40530b0e861b9c510e2c0233a8db4bd4.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\196_jpg.rf.40b67b039d49c5abbd5559b8996a8942.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\262_jpg.rf.40946db66bf36eef01f9f1347fb1071c.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\429_jpg.rf.40b78cf8fb2b628a9a67ac58c3fee40d.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\176_jpg.rf.40b8879f98a177e010f903019ce9bcdc.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\274_jpg.rf.40c631cc408eacaa28ea73b3a3ad1c38.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\354_jpg.rf.4106da8a3ed8bda416f42d048cf502d2.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\440_jpg.rf.411279bb7913dea0ea57bb921143c750.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\181_jpg.rf.40c6edbf7c15a03372322742ac088514.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\492_jpg.rf.411be2182d5d9c84c2b095576ff1f66c.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\358_jpg.rf.411893787aceb6e9bff58abb022ea05f.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\269_jpg.rf.41304ec3b1ff40c40325004537917b5c.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\330_jpg.rf.41281d277ae488e5af79dabba140de45.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\387_jpg.rf.4134302ff330ff2ffb62d82d606c151e.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\455_jpg.rf.4145dc83ae1d098644635ee4310d121e.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\340_jpg.rf.4160627d40d35559837460c83f3d39cd.jpg,Road & Infrastructure Issues,Potholes; Damaged/Cracked Roads
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\446_jpg.rf.4167e0651a0b907dc6396a452d2454ed.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\178_jpg.rf.4190f9188591395f4a31594d1e397498.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\293_jpg.rf.41957a732006bb804403231ebd766e64.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\196_jpg.rf.41a0dcc4e51f8ff4e764bf8e4afb60cb.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\562_jpg.rf.4197584cef3222dd3eeadc74b4f6fd06.jpg,Road & Infrastructure Issues,Damaged/Cracked Roads
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\458_jpg.rf.41df681a3f401e6ece32415ce61b0333.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\153_jpg.rf.41a25cbe88d1838120d9fb3c159317b9.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\324_jpg.rf.41b01f4602546cdec7cf425bb507c724.jpg,Road & Infrastructure Issues,Damaged/Cracked Roads
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\617_jpg.rf.41df721ab5285f458ed93e474fa25a27.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\354_jpg.rf.41e028be18fa6bef76c8ae9d6fffbb85.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\194_jpg.rf.41cc4eff04aee9f905f8a28b474ac85c.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\81_jpg.rf.41fc66301320fd79fbec4a138500fcee.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\Sacramento_unknown_jpg.rf.42573ab6521d62c42390269e54d10664.jpg,Road & Infrastructure Issues,Damaged/Cracked Roads
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\photographed-closeup-road-marking-located-260nw-485693611_jpeg_jpg.rf.425b99cf9596949534bc78299f2ebb3a.jpg,Road & Infrastructure Issues,Damaged/Cracked Roads
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\604_jpg.rf.42c38718da9ed13ab237c6539f36bfca.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\download_jpg.rf.425dbba7eed9f2c6831d6a653014f0f0.jpg,Road & Infrastructure Issues,Damaged/Cracked Roads
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\168_jpg.rf.429ef7b39459c729acadb046446a7a23.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\istockphoto-1293555807-612x612-1_jpg.rf.42c915786f0f5e5e9ba69917f7de19b3.jpg,Road & Infrastructure Issues,Damaged/Cracked Roads
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\466_jpg.rf.42d40ec41e7f122a4f06f2b1533a6145.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\537_jpg.rf.42f984d7b847755f35c5e212f021d776.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\220_jpg.rf.42ed8a18a79a4d1adf21f725e5b0ad06.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\237_jpg.rf.4319b4817811857e23ad15fdc71458c5.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\177_jpg.rf.432761d767f6d7001d89885b7ad72d38.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\610_jpg.rf.43111f1da323e3f319fbfe8d9b08c832.jpg,Road & Infrastructure Issues,Damaged/Cracked Roads
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\428_jpg.rf.4345ff484571d9d210f1a217b2f9e273.jpg,Road & Infrastructure Issues,Damaged/Cracked Roads
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\81_jpg.rf.436b84793203d80353b24c6b321f60d0.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\116_jpg.rf.4362adf391e2fa4643687bade2de269f.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\8_jpg.rf.43636c022cddd4bba56ae21528920894.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\411_jpg.rf.439a14279bdde8115ca20ee6f9b89251.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\614_jpg.rf.439c883bf0d8fa0ddd5ce048c825ad76.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\374_jpg.rf.43a9a37cd8505554f8de484befb5c857.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\18_jpg.rf.43a5bc7735d0a0f5b982957de2fdf604.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\294_jpg.rf.43b38baf3996ec39c7836b4827fbb802.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\178_jpg.rf.43b59f2aef419db0c54744815430b166.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\118_jpg.rf.43f0f42aa1d28b774aad3728561870c0.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\574_jpg.rf.4406242f0cc1027da12774b13c0dc22f.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\82_jpg.rf.43dc02bb078463519fdd36a1a8aef61e.jpg,Road & Infrastructure Issues,Potholes; Damaged/Cracked Roads
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\149_jpg.rf.44368d33b54e2cdc69b4f90ee72c6ada.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\232_jpg.rf.446325652e6fa366c94a39ef8a4beb05.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\518_jpg.rf.44705664d0e8bd8b04d390c9423072ea.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\333_jpg.rf.44712cf9fa5e168c68a81a008cd37a32.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\295_jpg.rf.4447ee519869dfc20beaccde66809fa3.jpg,Road & Infrastructure Issues,Potholes; Damaged/Cracked Roads
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\road-hump-500x500_jpg.rf.449891ce2156a7dbda5c835286e27ca1.jpg,Road & Infrastructure Issues,Damaged/Cracked Roads
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\138_jpg.rf.4492508a0a4da4ad7aeb66aa0c8c906a.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\474_jpg.rf.44c91a53974a4c759f01f6284a31702a.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\105_jpg.rf.44e1285ca2c771057a6462d68265b97c.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\54_jpg.rf.44f28cacce199d42f3b06390867703b6.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\276_jpg.rf.4506764bfaec7809b3f86e55f03c9bc2.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\367_jpg.rf.4559025e67794804f8e56abe1396dbb6.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\34_jpg.rf.45361da24cbd6906b9ca057b746112b4.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\106_jpg.rf.44fd0b2b15fb693835f7cf7c18f281be.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\432_jpg.rf.455f3fa79f8b62e25ec6526746ebc5c1.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\69_jpg.rf.454f1c2e2831aa9ca5468bca3ccdf275.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\375_jpg.rf.4588039375b2c071c4aa1d41cd943016.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\97_jpg.rf.457597a3b7ce5ff0e273611992dd98af.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\466_jpg.rf.4586c6c94f0776d93b01448b6a2f5e8d.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\330_jpg.rf.45cfe9d6c56b690830feb51680c0fe66.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\yellow-stripe-speed-ramp-on-260nw-152248049_jpeg_jpg.rf.45e9e55e07428c3b32e4c24f7cbc49dd.jpg,Road & Infrastructure Issues,Damaged/Cracked Roads
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\516_jpg.rf.45e65be222ec4baea219291b26cc0a5a.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\477_jpg.rf.45f35843af028f04c3d9707fd88bc520.jpg,Road & Infrastructure Issues,Potholes; Damaged/Cracked Roads
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\498_jpg.rf.45d8b5311bf91e837b5e81fb8c7200e4.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\527_jpg.rf.462f91895659a14c4b9cf527c8f4c267.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\3_jpg.rf.46988e369d7a5b6fc06418ba290353ae.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\speed-hump-1_jpg.rf.471c2b5a130c8cb2f298e27e277556df.jpg,Road & Infrastructure Issues,Damaged/Cracked Roads
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\300_jpg.rf.46c20081161d61be2527476eb072e5e7.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\295_jpg.rf.46d45c93e428ccbcec313cec2b7c2949.jpg,Road & Infrastructure Issues,Potholes; Damaged/Cracked Roads
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\461_jpg.rf.4639ee5b98e0a63ca429eb554b95509e.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\120_jpg.rf.472a05adc96162b96097bc1b56c69f4e.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\398_jpg.rf.472fe56efa81127354534c730b8653aa.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\images-24_jpg.rf.4732334b0c48965790ad13f8e4d207f7.jpg,Road & Infrastructure Issues,Damaged/Cracked Roads
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\291_jpg.rf.474220a1d8a36c30df3961d1c06d80d8.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\246_jpg.rf.474ab7d4317bf4e8ad1f1d9e0afaadaa.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\147_jpg.rf.4752b58caa9f5453cf511aac471b302d.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\615_jpg.rf.4772af390514b86622ca9ebce2e9e8d8.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\18_jpg.rf.47880a31041231549cc5ff58a1e8972b.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\553_jpg.rf.477b90fac5293c2345ef62267f1f234f.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\60_jpg.rf.477671f4b8bd3cc929fc8d6ff67dc267.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\road-hump-500x500_jpg.rf.479960dd51a3d73f7ad2f0c6913fba1c.jpg,Road & Infrastructure Issues,Damaged/Cracked Roads
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\images-17_jpg.rf.47db236fd0f23e6d248fecb0430bba59.jpg,Road & Infrastructure Issues,Damaged/Cracked Roads
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\389_jpg.rf.47c27d2d6697a683b0327641b15669e8.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\21_jpg.rf.47e1d815ce4fd1b09a8b5dd290adc54f.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\249_jpg.rf.47ec0f85f95eec1306886b0b5f21eeaa.jpg,Road & Infrastructure Issues,Potholes
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\335_jpg.rf.47e5f70d2590314f07a7d7d77c8f938d.jpg,Road & Infrastructure Issues,Potholes; Damaged/Cracked Roads
C:\Users\lchat\One Drive-UoM\OneDrive - University of Moratuwa\Datathon-2025-\DATATHON 2025\Potholes\train\110_jpg.rf.480957474214a1345cae27f04ffd6976.jpg,Road & Infrastructure Issues,Potholes
